box_no,title,original_title,condition,dimensions,image_url,filename,source,has_metadata
,,,,,,14-11.jpg,tzigara,0
,,,,,,14-13.jpg,tzigara,0
,,,,,,14-14.jpg,tzigara,0
,,,,,,14-15.jpg,tzigara,0
,,,,,,14-16.jpg,tzigara,0
,,,,,,14-17.jpg,tzigara,0
,,,,,,14-18.jpg,tzigara,0
,,,,,,14-19.jpg,tzigara,0
,,,,,,14-2.jpg,tzigara,0
,,,,,,14-20.jpg,tzigara,0
,,,,,,14-21.jpg,tzigara,0
,,,,,,14-22.jpg,tzigara,0
,,,,,,14-24.jpg,tzigara,0
,,,,,,14-26.jpg,tzigara,0
,,,,,,14-28.jpg,tzigara,0
,,,,,,14-3.jpg,tzigara,0
,,,,,,14-30.jpg,tzigara,0
,,,,,,14-31.jpg,tzigara,0
,,,,,,14-32.jpg,tzigara,0
,,,,,,14-34.jpg,tzigara,0
,,,,,,14-36.jpg,tzigara,0
,,,,,,14-37.jpg,tzigara,0
,,,,,,14-39.jpg,tzigara,0
,,,,,,14-4.jpg,tzigara,0
,,,,,,14-40.jpg,tzigara,0
,,,,,,14-42.jpg,tzigara,0
,,,,,,14-44.jpg,tzigara,0
,,,,,,14-45.jpg,tzigara,0
Cutie/nr:14-46,"Biserica „Adormirea Maicii Domnului” a Mănăstirii Polovragi(Imagine interioară – fragment din tabloul votiv), fotografie",,,4744x6639 px,https://tzigara-samurcas.uauim.ro/static/box/display/14/14-046.jpg,14-46.jpg,tzigara,1
,,,,,,14-49.jpg,tzigara,0
,,,,,,14-5.jpg,tzigara,0
Cutie/nr:14-50,"Biserica „Adormirea Maicii Domnului” a Mănăstirii Polovragi(Imagine interioară – fragment din tabloul votiv), fotografie",,,4744x6392 px,https://tzigara-samurcas.uauim.ro/static/box/display/14/14-050.jpg,14-50.jpg,tzigara,1
,,,,,,14-51.jpg,tzigara,0
,,,,,,14-52.jpg,tzigara,0
,,,,,,14-53.jpg,tzigara,0
,,,,,,14-54.jpg,tzigara,0
,,,,,,14-55.jpg,tzigara,0
,,,,,,14-56.jpg,tzigara,0
,,,,,,14-57.jpg,tzigara,0
,,,,,,14-58.jpg,tzigara,0
,,,,,,14-59.jpg,tzigara,0
,,,,,,14-6.jpg,tzigara,0
,,,,,,14-60.jpg,tzigara,0
,,,,,,14-61.jpg,tzigara,0
,,,,,,14-62.jpg,tzigara,0
,,,,,,14-64.jpg,tzigara,0
,,,,,,14-65.jpg,tzigara,0
,,,,,,14-67.jpg,tzigara,0
,,,,,,14-68.jpg,tzigara,0
,,,,,,14-70.jpg,tzigara,0
,,,,,,14-73.jpg,tzigara,0
,,,,,,14-74.jpg,tzigara,0
