path,mse
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_1timpuri-noivechi.jpg,1.0861525535583496
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Aici_sunt_banii_dumneavoastra_-_panoramio.jpg,0.7260224223136902
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Bucarest3003.JPG,0.6710083484649658
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_AleeaAlexandruNr22.jpg,0.9420058131217957
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Bucharest_-_car_park.jpg,0.8935927748680115
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_AleeaAlexandruNr34.JPG,0.6450272798538208
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Bucharest_-_north_corner_of_B-dul_Hristo_Botev_and_Calea_Moșilor.jpg,0.5981626510620117
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Arhitektura_rumunjskog_glavnog_grada_Bukurešta.jpg,0.548862874507904
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_20140820_București_100.jpg,1.0091549158096311
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Arhitektura_Bukurešta.jpg,1.0467098951339722
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_20140702_Bucureşti_149.jpg,0.7996519804000854
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_1-Raul_Mara_-_panoramio.jpg,0.9189610481262208
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Bucarest3016.jpg,0.4536883234977722
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Bucharest_-_Dec_2014_-_Strada_Italiana_01.jpg,1.1653650999069214
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_AleeaAlexandruNr5.jpg,0.9326302409172058
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_AleeaAlexandruNr22.JPG,0.8629968166351318
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Bucharest_-_34A_Strada_Lizeanu.jpg,0.845282793045044
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Arhitektura_rumunjske_metropole_Bukurešta.jpg,1.200841188430786
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Bucarest2590.JPG,0.3171083927154541
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Bucarest2592.jpg,0.493594616651535
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_20260523_113146_May_2026_in_Bucharest.jpg,0.7747640013694763
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Bucarest2505.JPG,0.4511090517044067
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_20260523_142611_May_2026_in_Bucharest.jpg,0.8379084467887878
